match_participant_1,match_participant_2,game_in_match_id,player_O,player_X,winner,moves,time_seconds,game_global_id
Default Bot,Gemini2.5 Pro P6 T0.25,0,Default Bot,Gemini2.5 Pro P6 T0.25,Gemini2.5 Pro P6 T0.25,10,0.7695620059967041,858
Default Bot,Gemini2.5 Pro P6 T0.25,1,Gemini2.5 Pro P6 T0.25,Default Bot,Gemini2.5 Pro P6 T0.25,9,0.9810898303985596,859
Negamax5B P10,r1 T0.5,0,Negamax5B P10,r1 T0.5,Negamax5B P10,19,7.017620325088501,860
Negamax5B P10,r1 T0.5,1,r1 T0.5,Negamax5B P10,Negamax5B P10,22,10.227913856506348,861
Gemini2.5 Flash Thinking P8,Negamax5B P6,0,Negamax5B P6,Gemini2.5 Flash Thinking P8,Negamax5B P6,7,0.4475440979003906,862
Gemini2.5 Flash Thinking P8,Negamax5B P6,1,Gemini2.5 Flash Thinking P8,Negamax5B P6,draw,42,1.0340876579284668,863
claude3.7-sonnet-thinking P8,gemini-flash-2.0 P6,0,claude3.7-sonnet-thinking P8,gemini-flash-2.0 P6,claude3.7-sonnet-thinking P8,13,4.642410755157471,864
claude3.7-sonnet-thinking P8,gemini-flash-2.0 P6,1,gemini-flash-2.0 P6,claude3.7-sonnet-thinking P8,claude3.7-sonnet-thinking P8,16,5.592498540878296,865
Negamax4 P10,gemini-flash-2.0-thinking P8,0,Negamax4 P10,gemini-flash-2.0-thinking P8,gemini-flash-2.0-thinking P8,34,15.694253921508789,866
Negamax4 P10,gemini-flash-2.0-thinking P8,1,gemini-flash-2.0-thinking P8,Negamax4 P10,Negamax4 P10,36,51.56603741645813,867
Negamax3 P8,Negamax5 P10,0,Negamax3 P8,Negamax5 P10,Negamax5 P10,30,10.200910091400146,868
Negamax3 P8,Negamax5 P10,1,Negamax5 P10,Negamax3 P8,draw,42,9.01830792427063,869
LeChat P10,o3 P8,0,LeChat P10,o3 P8,LeChat P10,23,12.078072547912598,870
LeChat P10,o3 P8,1,o3 P8,LeChat P10,o3 P8,11,7.3226587772369385,871
Gemini2.5 Flash Thinking P8,LeChat P8,0,LeChat P8,Gemini2.5 Flash Thinking P8,LeChat P8,7,1.3551256656646729,872
Gemini2.5 Flash Thinking P8,LeChat P8,1,Gemini2.5 Flash Thinking P8,LeChat P8,Gemini2.5 Flash Thinking P8,41,3.0232644081115723,873
Qwen3 P6,same.dev P6,0,same.dev P6,Qwen3 P6,same.dev P6,21,2.670738935470581,874
Qwen3 P6,same.dev P6,1,Qwen3 P6,same.dev P6,Qwen3 P6,7,0.5035433769226074,875
gpt4o P6,same.dev P6,0,gpt4o P6,same.dev P6,gpt4o P6,39,9.103310823440552,876
gpt4o P6,same.dev P6,1,same.dev P6,gpt4o P6,same.dev P6,37,11.577030897140503,877
Negamax4 P10,Negamax5B P8,0,Negamax4 P10,Negamax5B P8,draw,42,9.315827131271362,878
Negamax4 P10,Negamax5B P8,1,Negamax5B P8,Negamax4 P10,draw,42,15.057339191436768,879
LeChat P8,r1 T0.5,0,r1 T0.5,LeChat P8,LeChat P8,22,7.625676155090332,880
LeChat P8,r1 T0.5,1,LeChat P8,r1 T0.5,LeChat P8,11,4.35439658164978,881
Negamax4 P10,claude3.7-sonnet P8,0,Negamax4 P10,claude3.7-sonnet P8,claude3.7-sonnet P8,32,14.771793127059937,882
Negamax4 P10,claude3.7-sonnet P8,1,claude3.7-sonnet P8,Negamax4 P10,Negamax4 P10,42,23.025564193725586,883
gemini-flash-2.0 P6,o3-mini-high P6,0,o3-mini-high P6,gemini-flash-2.0 P6,o3-mini-high P6,9,1.9301753044128418,884
gemini-flash-2.0 P6,o3-mini-high P6,1,gemini-flash-2.0 P6,o3-mini-high P6,o3-mini-high P6,22,3.4183084964752197,885
Negamax2 P8,claude3.7-sonnet-thinking P6,0,Negamax2 P8,claude3.7-sonnet-thinking P6,claude3.7-sonnet-thinking P6,30,17.720069408416748,886
Negamax2 P8,claude3.7-sonnet-thinking P6,1,claude3.7-sonnet-thinking P6,Negamax2 P8,claude3.7-sonnet-thinking P6,21,14.91183590888977,887
Gemini2.5 Pro P4 T0.25,o4-mini-high P12,0,Gemini2.5 Pro P4 T0.25,o4-mini-high P12,o4-mini-high P12,42,4.997938632965088,888
Gemini2.5 Pro P4 T0.25,o4-mini-high P12,1,o4-mini-high P12,Gemini2.5 Pro P4 T0.25,o4-mini-high P12,35,7.4101762771606445,889
LeChat P8,Qwen3 P6,0,LeChat P8,Qwen3 P6,LeChat P8,17,3.283799171447754,890
LeChat P8,Qwen3 P6,1,Qwen3 P6,LeChat P8,Qwen3 P6,7,2.054182767868042,891
Negamax4 P6,Negamax5 P8,0,Negamax4 P6,Negamax5 P8,Negamax5 P8,38,0.9145808219909668,892
Negamax4 P6,Negamax5 P8,1,Negamax5 P8,Negamax4 P6,Negamax4 P6,38,0.920581579208374,893
LeChat P6,o3 P8,0,LeChat P6,o3 P8,LeChat P6,11,2.603236675262451,894
LeChat P6,o3 P8,1,o3 P8,LeChat P6,LeChat P6,24,5.305979251861572,895
Gemini2.5 Pro P6,Negamax4 P10,0,Negamax4 P10,Gemini2.5 Pro P6,draw,42,8.723775863647461,896
Gemini2.5 Pro P6,Negamax4 P10,1,Gemini2.5 Pro P6,Negamax4 P10,draw,42,27.205435037612915,897
Negamax3 P8,gpt4o P8,0,Negamax3 P8,gpt4o P8,gpt4o P8,36,10.100398063659668,898
Negamax3 P8,gpt4o P8,1,gpt4o P8,Negamax3 P8,gpt4o P8,27,9.571868658065796,899
Negamax5B P6,gpt4o P10,0,Negamax5B P6,gpt4o P10,draw,42,10.422924518585205,900
Negamax5B P6,gpt4o P10,1,gpt4o P10,Negamax5B P6,gpt4o P10,39,8.743799686431885,901
Negamax5 P10,o3 P6,0,Negamax5 P10,o3 P6,Negamax5 P10,17,4.094862222671509,902
Negamax5 P10,o3 P6,1,o3 P6,Negamax5 P10,Negamax5 P10,22,9.3213472366333,903
Negamax3 P8,QwQ P6,0,Negamax3 P8,QwQ P6,QwQ P6,22,9.772872924804688,904
Negamax3 P8,QwQ P6,1,QwQ P6,Negamax3 P8,QwQ P6,21,10.964486360549927,905
LeChat P6,gemini-flash-2.0-thinking P8,0,gemini-flash-2.0-thinking P8,LeChat P6,LeChat P6,36,10.08139967918396,906
LeChat P6,gemini-flash-2.0-thinking P8,1,LeChat P6,gemini-flash-2.0-thinking P8,gemini-flash-2.0-thinking P8,28,9.874889373779297,907
Gemini2.5 Flash Thinking P6,Negamax5 P10,0,Negamax5 P10,Gemini2.5 Flash Thinking P6,Negamax5 P10,7,1.6516499519348145,908
Gemini2.5 Flash Thinking P6,Negamax5 P10,1,Gemini2.5 Flash Thinking P6,Negamax5 P10,Negamax5 P10,42,10.561453819274902,909
gpt4o P8,o1 P6,0,gpt4o P8,o1 P6,gpt4o P8,41,11.130999565124512,910
gpt4o P8,o1 P6,1,o1 P6,gpt4o P8,gpt4o P8,36,11.661049365997314,911
Negamax4 P10,Negamax4 P4 T0.25,0,Negamax4 P10,Negamax4 P4 T0.25,draw,42,8.466747999191284,912
Negamax4 P10,Negamax4 P4 T0.25,1,Negamax4 P4 T0.25,Negamax4 P10,draw,42,14.054772138595581,913
claude3.7-sonnet P8,gpt4o P8,0,gpt4o P8,claude3.7-sonnet P8,claude3.7-sonnet P8,32,16.013427257537842,914
claude3.7-sonnet P8,gpt4o P8,1,claude3.7-sonnet P8,gpt4o P8,gpt4o P8,36,15.172369956970215,915
Qwen3 P6,gpt4o P6,0,gpt4o P6,Qwen3 P6,gpt4o P6,21,7.289654493331909,916
Qwen3 P6,gpt4o P6,1,Qwen3 P6,gpt4o P6,gpt4o P6,12,5.804522275924683,917
Gemini2.5 Flash Thinking P6,gemini-flash-2.0-thinking P8,0,gemini-flash-2.0-thinking P8,Gemini2.5 Flash Thinking P6,gemini-flash-2.0-thinking P8,7,5.195475101470947,918
Gemini2.5 Flash Thinking P6,gemini-flash-2.0-thinking P8,1,Gemini2.5 Flash Thinking P6,gemini-flash-2.0-thinking P8,gemini-flash-2.0-thinking P8,18,8.023719549179077,919
Gemini2.5 Pro P6,Negamax5 P8,0,Negamax5 P8,Gemini2.5 Pro P6,Negamax5 P8,41,2.2997071743011475,920
Gemini2.5 Pro P6,Negamax5 P8,1,Gemini2.5 Pro P6,Negamax5 P8,Gemini2.5 Pro P6,35,5.043452024459839,921
QwQ P6,gpt4o P10,0,gpt4o P10,QwQ P6,QwQ P6,36,18.892181396484375,922
QwQ P6,gpt4o P10,1,QwQ P6,gpt4o P10,gpt4o P10,32,17.342565774917603,923
Negamax P6,gemini-pro-2.0 P6,0,Negamax P6,gemini-pro-2.0 P6,gemini-pro-2.0 P6,18,4.7909276485443115,924
Negamax P6,gemini-pro-2.0 P6,1,gemini-pro-2.0 P6,Negamax P6,gemini-pro-2.0 P6,21,6.995630502700806,925
o1 P6,o4-mini-high P6,0,o1 P6,o4-mini-high P6,o4-mini-high P6,36,3.1192851066589355,926
o1 P6,o4-mini-high P6,1,o4-mini-high P6,o1 P6,o4-mini-high P6,39,2.4022157192230225,927
Negamax3 P8,o3 P6,0,Negamax3 P8,o3 P6,Negamax3 P8,27,5.106964826583862,928
Negamax3 P8,o3 P6,1,o3 P6,Negamax3 P8,o3 P6,39,10.717462301254272,929
Default Bot,r1 T0.25,0,Default Bot,r1 T0.25,Default Bot,7,1.5016345977783203,930
Default Bot,r1 T0.25,1,r1 T0.25,Default Bot,r1 T0.25,7,3.015268564224243,931
Negamax3 P8,Negamax4 P8,0,Negamax3 P8,Negamax4 P8,Negamax4 P8,26,5.071451187133789,932
Negamax3 P8,Negamax4 P8,1,Negamax4 P8,Negamax3 P8,Negamax4 P8,27,4.3993940353393555,933
Gemini2.5 Flash Thinking P6,gemini-flash-2.0 P8,0,gemini-flash-2.0 P8,Gemini2.5 Flash Thinking P6,gemini-flash-2.0 P8,7,1.7801616191864014,934
Gemini2.5 Flash Thinking P6,gemini-flash-2.0 P8,1,Gemini2.5 Flash Thinking P6,gemini-flash-2.0 P8,gemini-flash-2.0 P8,24,4.8909406661987305,935
r1 T0.25,same.dev P6,0,same.dev P6,r1 T0.25,same.dev P6,11,2.811253786087036,936
r1 T0.25,same.dev P6,1,r1 T0.25,same.dev P6,same.dev P6,22,6.519082546234131,937
o4-mini-high P10,o4-mini-high P6,0,o4-mini-high P6,o4-mini-high P10,draw,42,0.9005823135375977,938
o4-mini-high P10,o4-mini-high P6,1,o4-mini-high P10,o4-mini-high P6,draw,42,1.389124870300293,939
Gemini2.5 Pro P6,Negamax5B P8,0,Negamax5B P8,Gemini2.5 Pro P6,Negamax5B P8,41,2.270198345184326,940
Gemini2.5 Pro P6,Negamax5B P8,1,Gemini2.5 Pro P6,Negamax5B P8,Gemini2.5 Pro P6,35,5.000449895858765,941
gpt4o P8,o4-mini-high P10,0,gpt4o P8,o4-mini-high P10,gpt4o P8,39,9.33234429359436,942
gpt4o P8,o4-mini-high P10,1,o4-mini-high P10,gpt4o P8,draw,42,9.416352272033691,943
Gemma2 P8,gpt4o P8,0,gpt4o P8,Gemma2 P8,gpt4o P8,17,11.293517351150513,944
Gemma2 P8,gpt4o P8,1,Gemma2 P8,gpt4o P8,gpt4o P8,24,11.51053500175476,945
claude3.7-sonnet-thinking P6,gemini-flash-2.0 P6,0,claude3.7-sonnet-thinking P6,gemini-flash-2.0 P6,claude3.7-sonnet-thinking P6,9,1.964672565460205,946
claude3.7-sonnet-thinking P6,gemini-flash-2.0 P6,1,gemini-flash-2.0 P6,claude3.7-sonnet-thinking P6,claude3.7-sonnet-thinking P6,14,2.7322492599487305,947
claude3.7-sonnet-thinking P6,gpt4o P10,0,gpt4o P10,claude3.7-sonnet-thinking P6,gpt4o P10,41,14.947340488433838,948
claude3.7-sonnet-thinking P6,gpt4o P10,1,claude3.7-sonnet-thinking P6,gpt4o P10,claude3.7-sonnet-thinking P6,37,15.986442804336548,949
gemini-flash-2.0 P6,gemini-flash-2.0-thinking P6,0,gemini-flash-2.0 P6,gemini-flash-2.0-thinking P6,gemini-flash-2.0-thinking P6,26,3.457812547683716,950
gemini-flash-2.0 P6,gemini-flash-2.0-thinking P6,1,gemini-flash-2.0-thinking P6,gemini-flash-2.0 P6,gemini-flash-2.0-thinking P6,17,1.8646719455718994,951
Gemini2.5 Pro P4 T0.25,claude3.7-sonnet-thinking P8,0,claude3.7-sonnet-thinking P8,Gemini2.5 Pro P4 T0.25,Gemini2.5 Pro P4 T0.25,38,7.167649984359741,952
Gemini2.5 Pro P4 T0.25,claude3.7-sonnet-thinking P8,1,Gemini2.5 Pro P4 T0.25,claude3.7-sonnet-thinking P8,claude3.7-sonnet-thinking P8,38,9.046810626983643,953
Gemma2 P6,gemini-flash-2.0-thinking P8,0,gemini-flash-2.0-thinking P8,Gemma2 P6,gemini-flash-2.0-thinking P8,7,5.113956689834595,954
Gemma2 P6,gemini-flash-2.0-thinking P8,1,Gemma2 P6,gemini-flash-2.0-thinking P8,gemini-flash-2.0-thinking P8,38,22.525527954101562,955
Negamax4 P10,Negamax4 P6,0,Negamax4 P6,Negamax4 P10,draw,42,15.43838906288147,956
Negamax4 P10,Negamax4 P6,1,Negamax4 P10,Negamax4 P6,draw,42,9.943897008895874,957
gemini-flash-2.0 P8,o3-mini-high P6,0,o3-mini-high P6,gemini-flash-2.0 P8,o3-mini-high P6,9,4.018360137939453,958
gemini-flash-2.0 P8,o3-mini-high P6,1,gemini-flash-2.0 P8,o3-mini-high P6,o3-mini-high P6,32,8.262738466262817,959
Negamax3 P6,claude3.7-sonnet-thinking P8,0,Negamax3 P6,claude3.7-sonnet-thinking P8,claude3.7-sonnet-thinking P8,18,4.750924110412598,960
Negamax3 P6,claude3.7-sonnet-thinking P8,1,claude3.7-sonnet-thinking P8,Negamax3 P6,claude3.7-sonnet-thinking P8,19,5.65501070022583,961
Random Bot,o3-mini-high P6,0,Random Bot,o3-mini-high P6,o3-mini-high P6,18,2.5137243270874023,962
Random Bot,o3-mini-high P6,1,o3-mini-high P6,Random Bot,o3-mini-high P6,7,0.47554540634155273,963
Gemini2.5 Pro P6 T0.25,Gemma2 P6,0,Gemma2 P6,Gemini2.5 Pro P6 T0.25,Gemini2.5 Pro P6 T0.25,10,1.5396337509155273,964
Gemini2.5 Pro P6 T0.25,Gemma2 P6,1,Gemini2.5 Pro P6 T0.25,Gemma2 P6,Gemini2.5 Pro P6 T0.25,7,0.8665828704833984,965
Gemini2.5 Pro P4 T0.25,same.dev P6,0,same.dev P6,Gemini2.5 Pro P4 T0.25,same.dev P6,29,4.2493815422058105,966
Gemini2.5 Pro P4 T0.25,same.dev P6,1,Gemini2.5 Pro P4 T0.25,same.dev P6,Gemini2.5 Pro P4 T0.25,9,0.34153032302856445,967
Gemini2.5 Pro P4 T0.25,LeChat P10,0,LeChat P10,Gemini2.5 Pro P4 T0.25,Gemini2.5 Pro P4 T0.25,34,6.092048406600952,968
Gemini2.5 Pro P4 T0.25,LeChat P10,1,Gemini2.5 Pro P4 T0.25,LeChat P10,LeChat P10,40,5.617013931274414,969
Gemini2.5 Flash Thinking P6,Gemma2 P6,0,Gemma2 P6,Gemini2.5 Flash Thinking P6,Gemma2 P6,7,0.5565462112426758,970
Gemini2.5 Flash Thinking P6,Gemma2 P6,1,Gemini2.5 Flash Thinking P6,Gemma2 P6,Gemini2.5 Flash Thinking P6,35,1.404128074645996,971
Negamax2 P6,claude3.7-sonnet P6,0,Negamax2 P6,claude3.7-sonnet P6,claude3.7-sonnet P6,22,3.3207993507385254,972
Negamax2 P6,claude3.7-sonnet P6,1,claude3.7-sonnet P6,Negamax2 P6,claude3.7-sonnet P6,21,3.5068204402923584,973
gpt4o P8,o4-mini-high P8,0,gpt4o P8,o4-mini-high P8,gpt4o P8,39,8.586771011352539,974
gpt4o P8,o4-mini-high P8,1,o4-mini-high P8,gpt4o P8,draw,42,8.126237869262695,975
Qwen3 P6,r1 T0.25,0,r1 T0.25,Qwen3 P6,Qwen3 P6,22,7.664196968078613,976
Qwen3 P6,r1 T0.25,1,Qwen3 P6,r1 T0.25,Qwen3 P6,7,1.9981839656829834,977
Gemini2.5 Pro P4 T0.25,Negamax4 P10,0,Negamax4 P10,Gemini2.5 Pro P4 T0.25,Negamax4 P10,41,10.979483604431152,978
Gemini2.5 Pro P4 T0.25,Negamax4 P10,1,Gemini2.5 Pro P4 T0.25,Negamax4 P10,Gemini2.5 Pro P4 T0.25,31,18.218154191970825,979
claude3.7-sonnet P10,gemini-flash-2.0 P6,0,claude3.7-sonnet P10,gemini-flash-2.0 P6,claude3.7-sonnet P10,17,3.78883957862854,980
claude3.7-sonnet P10,gemini-flash-2.0 P6,1,gemini-flash-2.0 P6,claude3.7-sonnet P10,gemini-flash-2.0 P6,9,2.3702199459075928,981
Negamax3 P8,gemini-flash-2.0 P6,0,Negamax3 P8,gemini-flash-2.0 P6,Negamax3 P8,7,1.73716402053833,982
Negamax3 P8,gemini-flash-2.0 P6,1,gemini-flash-2.0 P6,Negamax3 P8,Negamax3 P8,8,3.5813286304473877,983
Gemma2 P8,o4-mini-high P8,0,Gemma2 P8,o4-mini-high P8,o4-mini-high P8,24,7.253647804260254,984
Gemma2 P8,o4-mini-high P8,1,o4-mini-high P8,Gemma2 P8,o4-mini-high P8,17,5.229987144470215,985
Gemma2 P8,gpt4o P10,0,gpt4o P10,Gemma2 P8,gpt4o P10,17,15.34438705444336,986
Gemma2 P8,gpt4o P10,1,Gemma2 P8,gpt4o P10,gpt4o P10,24,17.577084064483643,987
gemini-pro-2.0 P6,r1 T0.25,0,r1 T0.25,gemini-pro-2.0 P6,gemini-pro-2.0 P6,16,5.209475040435791,988
gemini-pro-2.0 P6,r1 T0.25,1,gemini-pro-2.0 P6,r1 T0.25,gemini-pro-2.0 P6,7,1.8556716442108154,989
claude3.7-sonnet P10,claude3.7-sonnet P8,0,claude3.7-sonnet P8,claude3.7-sonnet P10,claude3.7-sonnet P10,18,5.608506202697754,990
claude3.7-sonnet P10,claude3.7-sonnet P8,1,claude3.7-sonnet P10,claude3.7-sonnet P8,claude3.7-sonnet P8,18,5.636014938354492,991
Negamax3 P8,Negamax4 P4 T0.25,0,Negamax3 P8,Negamax4 P4 T0.25,Negamax4 P4 T0.25,30,2.1176891326904297,992
Negamax3 P8,Negamax4 P4 T0.25,1,Negamax4 P4 T0.25,Negamax3 P8,Negamax4 P4 T0.25,35,2.3297019004821777,993
LeChat P10,claude3.7-sonnet P8,0,claude3.7-sonnet P8,LeChat P10,LeChat P10,18,7.523681402206421,994
LeChat P10,claude3.7-sonnet P8,1,LeChat P10,claude3.7-sonnet P8,claude3.7-sonnet P8,32,12.180593729019165,995
Negamax2 P6,Negamax5B P10,0,Negamax2 P6,Negamax5B P10,Negamax5B P10,28,9.031810998916626,996
Negamax2 P6,Negamax5B P10,1,Negamax5B P10,Negamax2 P6,Negamax5B P10,33,8.060231685638428,997
Negamax2 P6,Negamax5 P6,0,Negamax2 P6,Negamax5 P6,Negamax5 P6,32,0.37903523445129395,998
Negamax2 P6,Negamax5 P6,1,Negamax5 P6,Negamax2 P6,Negamax5 P6,35,0.3630354404449463,999
LeChat P6,claude3.7-sonnet P8,0,claude3.7-sonnet P8,LeChat P6,LeChat P6,18,3.1272923946380615,1000
LeChat P6,claude3.7-sonnet P8,1,LeChat P6,claude3.7-sonnet P8,claude3.7-sonnet P8,36,4.8824286460876465,1001
gpt4o P8,r1 T0.25,0,gpt4o P8,r1 T0.25,gpt4o P8,11,6.087049245834351,1002
gpt4o P8,r1 T0.25,1,r1 T0.25,gpt4o P8,draw,42,19.13422393798828,1003
claude3.7-sonnet P10,claude3.7-sonnet-thinking P8,0,claude3.7-sonnet P10,claude3.7-sonnet-thinking P8,claude3.7-sonnet-thinking P8,38,12.710648536682129,1004
claude3.7-sonnet P10,claude3.7-sonnet-thinking P8,1,claude3.7-sonnet-thinking P8,claude3.7-sonnet P10,claude3.7-sonnet-thinking P8,9,3.3127965927124023,1005
Negamax P6,Negamax5B P10,0,Negamax P6,Negamax5B P10,Negamax5B P10,28,10.760975122451782,1006
Negamax P6,Negamax5B P10,1,Negamax5B P10,Negamax P6,Negamax5B P10,33,8.398752212524414,1007
gemini-pro-2.0 P6,gemini-pro-2.0 P8,0,gemini-pro-2.0 P6,gemini-pro-2.0 P8,gemini-pro-2.0 P8,40,11.553042650222778,1008
gemini-pro-2.0 P6,gemini-pro-2.0 P8,1,gemini-pro-2.0 P8,gemini-pro-2.0 P6,gemini-pro-2.0 P6,36,12.469626903533936,1009
Negamax4 P6,gpt4o P6,0,Negamax4 P6,gpt4o P6,draw,42,8.41576075553894,1010
Negamax4 P6,gpt4o P6,1,gpt4o P6,Negamax4 P6,gpt4o P6,39,9.326334476470947,1011
claude3.7-sonnet P6,gemini-flash-2.0 P8,0,claude3.7-sonnet P6,gemini-flash-2.0 P8,claude3.7-sonnet P6,25,7.283166170120239,1012
claude3.7-sonnet P6,gemini-flash-2.0 P8,1,gemini-flash-2.0 P8,claude3.7-sonnet P6,claude3.7-sonnet P6,20,5.801513910293579,1013
Negamax P6,gemini-flash-2.0-thinking P8,0,Negamax P6,gemini-flash-2.0-thinking P8,gemini-flash-2.0-thinking P8,30,21.43943691253662,1014
Negamax P6,gemini-flash-2.0-thinking P8,1,gemini-flash-2.0-thinking P8,Negamax P6,gemini-flash-2.0-thinking P8,31,19.75727343559265,1015
Negamax3 P8,gemini-pro-2.0 P8,0,Negamax3 P8,gemini-pro-2.0 P8,gemini-pro-2.0 P8,22,16.44847822189331,1016
Negamax3 P8,gemini-pro-2.0 P8,1,gemini-pro-2.0 P8,Negamax3 P8,gemini-pro-2.0 P8,21,15.714914321899414,1017
Gemma2 P8,QwQ P6,0,Gemma2 P8,QwQ P6,QwQ P6,12,7.644693374633789,1018
Gemma2 P8,QwQ P6,1,QwQ P6,Gemma2 P8,QwQ P6,13,8.272236824035645,1019
Gemma2 P6,claude3.7-sonnet P10,0,claude3.7-sonnet P10,Gemma2 P6,claude3.7-sonnet P10,15,2.6062347888946533,1020
Gemma2 P6,claude3.7-sonnet P10,1,Gemma2 P6,claude3.7-sonnet P10,claude3.7-sonnet P10,16,2.925260543823242,1021
Negamax5 P8,Qwen3 P6,0,Negamax5 P8,Qwen3 P6,Negamax5 P8,27,2.3777074813842773,1022
Negamax5 P8,Qwen3 P6,1,Qwen3 P6,Negamax5 P8,Negamax5 P8,12,2.719738006591797,1023
Negamax3 P8,Qwen3 P6,0,Negamax3 P8,Qwen3 P6,Negamax3 P8,39,18.732187747955322,1024
Negamax3 P8,Qwen3 P6,1,Qwen3 P6,Negamax3 P8,Qwen3 P6,21,19.012214422225952,1025
Gemma2 P8,Negamax2 P6,0,Negamax2 P6,Gemma2 P8,Negamax2 P6,19,10.830981492996216,1026
Gemma2 P8,Negamax2 P6,1,Gemma2 P8,Negamax2 P6,Gemma2 P8,39,10.611940145492554,1027
gemini-pro-2.0 P8,r1 T0.5,0,r1 T0.5,gemini-pro-2.0 P8,gemini-pro-2.0 P8,12,7.626678466796875,1028
gemini-pro-2.0 P8,r1 T0.5,1,gemini-pro-2.0 P8,r1 T0.5,gemini-pro-2.0 P8,7,3.006260633468628,1029
gemini-flash-2.0-thinking P8,o1 P8,0,gemini-flash-2.0-thinking P8,o1 P8,gemini-flash-2.0-thinking P8,27,30.939236402511597,1030
gemini-flash-2.0-thinking P8,o1 P8,1,o1 P8,gemini-flash-2.0-thinking P8,o1 P8,33,44.132455348968506,1031
Negamax2 P8,claude3.7-sonnet P8,0,Negamax2 P8,claude3.7-sonnet P8,claude3.7-sonnet P8,22,6.388070106506348,1032
Negamax2 P8,claude3.7-sonnet P8,1,claude3.7-sonnet P8,Negamax2 P8,claude3.7-sonnet P8,21,8.842278718948364,1033
Default Bot,o3 P10,0,Default Bot,o3 P10,o3 P10,12,2.3752083778381348,1034
Default Bot,o3 P10,1,o3 P10,Default Bot,o3 P10,11,2.5397157669067383,1035
Negamax4 P4 T0.25,same.dev P6,0,Negamax4 P4 T0.25,same.dev P6,draw,42,1.0255932807922363,1036
Negamax4 P4 T0.25,same.dev P6,1,same.dev P6,Negamax4 P4 T0.25,same.dev P6,39,2.052170515060425,1037
LeChat P6,gemini-flash-2.0-thinking P6,0,gemini-flash-2.0-thinking P6,LeChat P6,LeChat P6,36,2.2621898651123047,1038
LeChat P6,gemini-flash-2.0-thinking P6,1,LeChat P6,gemini-flash-2.0-thinking P6,gemini-flash-2.0-thinking P6,40,1.9186642169952393,1039
Random Bot,r1 T0.5,0,Random Bot,r1 T0.5,r1 T0.5,28,7.007618188858032,1040
Random Bot,r1 T0.5,1,r1 T0.5,Random Bot,r1 T0.5,17,4.504887580871582,1041
o1 P6,o3 P6,0,o1 P6,o3 P6,o1 P6,23,4.807417631149292,1042
o1 P6,o3 P6,1,o3 P6,o1 P6,o1 P6,14,2.9582581520080566,1043
claude3.7-sonnet P6,gemini-flash-2.0-thinking P8,0,claude3.7-sonnet P6,gemini-flash-2.0-thinking P8,gemini-flash-2.0-thinking P8,28,16.62849187850952,1044
claude3.7-sonnet P6,gemini-flash-2.0-thinking P8,1,gemini-flash-2.0-thinking P8,claude3.7-sonnet P6,gemini-flash-2.0-thinking P8,7,5.286957502365112,1045
o4-mini-high P6,o4-mini-high P8,0,o4-mini-high P6,o4-mini-high P8,draw,42,0.24901938438415527,1046
o4-mini-high P6,o4-mini-high P8,1,o4-mini-high P8,o4-mini-high P6,draw,42,0.2965254783630371,1047
o3 P6,o4-mini-high P12,0,o4-mini-high P12,o3 P6,o4-mini-high P12,11,8.950808763504028,1048
o3 P6,o4-mini-high P12,1,o3 P6,o4-mini-high P12,o4-mini-high P12,22,11.138477325439453,1049
gemini-flash-2.0 P8,gpt4o P10,0,gpt4o P10,gemini-flash-2.0 P8,gpt4o P10,11,6.262061357498169,1050
gemini-flash-2.0 P8,gpt4o P10,1,gemini-flash-2.0 P8,gpt4o P10,gpt4o P10,38,12.047060251235962,1051
Gemini2.5 Pro P6,o4-mini-high P6,0,Gemini2.5 Pro P6,o4-mini-high P6,Gemini2.5 Pro P6,33,2.712737560272217,1052
Gemini2.5 Pro P6,o4-mini-high P6,1,o4-mini-high P6,Gemini2.5 Pro P6,Gemini2.5 Pro P6,40,2.0211830139160156,1053
Random Bot,r1 T0.25,0,Random Bot,r1 T0.25,r1 T0.25,22,5.501975059509277,1054
Random Bot,r1 T0.25,1,r1 T0.25,Random Bot,r1 T0.25,7,2.7427475452423096,1055
Negamax P6,o4-mini-high P12,0,Negamax P6,o4-mini-high P12,o4-mini-high P12,22,11.11448884010315,1056
Negamax P6,o4-mini-high P12,1,o4-mini-high P12,Negamax P6,o4-mini-high P12,21,9.75135588645935,1057
Negamax4 P6,r1 T0.25,0,Negamax4 P6,r1 T0.25,Negamax4 P6,19,4.582397699356079,1058
Negamax4 P6,r1 T0.25,1,r1 T0.25,Negamax4 P6,Negamax4 P6,28,7.167640686035156,1059
Negamax4 P10,claude3.7-sonnet-thinking P8,0,Negamax4 P10,claude3.7-sonnet-thinking P8,draw,42,12.529627323150635,1060
Negamax4 P10,claude3.7-sonnet-thinking P8,1,claude3.7-sonnet-thinking P8,Negamax4 P10,claude3.7-sonnet-thinking P8,35,30.748749494552612,1061
Gemini2.5 Pro P6 T0.25,claude3.7-sonnet-thinking P6,0,claude3.7-sonnet-thinking P6,Gemini2.5 Pro P6 T0.25,Gemini2.5 Pro P6 T0.25,40,7.438148260116577,1062
Gemini2.5 Pro P6 T0.25,claude3.7-sonnet-thinking P6,1,Gemini2.5 Pro P6 T0.25,claude3.7-sonnet-thinking P6,claude3.7-sonnet-thinking P6,36,4.888941526412964,1063
