bot1,bot2,bot1_wins,bot2_wins,draws,total_games_in_match,total_moves,total_time,bot1_type,bot2_type
Gemma2 P2,Negamax5B P6,0,2,0,2,47,0.30001330375671387,Gemma2,Negamax5B
Negamax2 P1,gemini-pro-2.0 P6,0,2,0,2,31,2.7210099697113037,Negamax2,gemini-pro-2.0
Negamax5 P2,r1 T0.01,1,1,0,2,32,8.014129161834717,Negamax5,r1
gemini-flash-2.0 P8,gemini-pro-2.0 P1,1,1,0,2,30,4.622007846832275,gemini-flash-2.0,gemini-pro-2.0
o3 P2,o3-mini-high-search I4000,1,1,0,2,30,6.322005748748779,o3,o3-mini-high-search
Gemini2.5 Pro P6 T0.025,claude3.7-sonnet P1,1,1,0,2,74,7.752129793167114,Gemini2.5 Pro,claude3.7-sonnet
Negamax4 P8,gpt4o P6 T0.025,0,1,1,2,68,4.750007390975952,Negamax4,gpt4o
gemini-flash-2.0 P2,gpt4o P10,0,2,0,2,37,13.361124753952026,gemini-flash-2.0,gpt4o
Negamax5 P4 T0.025,o4-mini-high P10,0,2,0,2,49,2.177996873855591,Negamax5,o4-mini-high
Gemini2.5 Pro P6 T0.025,Negamax5B P6 T0.01,1,1,0,2,82,1.2149977684020996,Gemini2.5 Pro,Negamax5B
Gemini2.5 Pro P4 T0.025,gpt4o P6,1,1,0,2,52,16.288119554519653,Gemini2.5 Pro,gpt4o
Negamax5B P4 T0.025,gpt4o P4 T0.025,1,0,1,2,74,1.1389968395233154,Negamax5B,gpt4o
Negamax5B P4,gpt4o P8 T0.1,1,0,1,2,84,4.735008001327515,Negamax5B,gpt4o
Negamax5B P4 T0.025,gpt4o P1,2,0,0,2,41,13.36312222480774,Negamax5B,gpt4o
Gemma2 P1,gpt4o P4 T0.025,0,2,0,2,39,0.6479990482330322,Gemma2,gpt4o
Negamax2 P2,Negamax2 P8,0,2,0,2,53,7.661004066467285,Negamax2,Negamax2
LeChat P1,Negamax5B P8,0,2,0,2,49,1.1249985694885254,LeChat,Negamax5B
Negamax4 P6 T0.1,Qwen3 P6,2,0,0,2,47,6.620005130767822,Negamax4,Qwen3
Negamax4 P4,Negamax5B P4 T0.025,0,2,0,2,63,0.09999990463256836,Negamax4,Negamax5B
Gemini2.5 Pro P4 T0.1,gemini-flash-2.0 P1,2,0,0,2,19,0.3859994411468506,Gemini2.5 Pro,gemini-flash-2.0
Default Bot,Gemini2.5 Pro P4 T0.1,0,2,0,2,19,0.5899994373321533,DefaultBot,Gemini2.5 Pro
Gemini2.5 Pro P6 T0.25,o3 P1,2,0,0,2,31,4.408994913101196,Gemini2.5 Pro,o3
Gemma2 P2,gpt4o P4 T0.025,0,2,0,2,39,0.7779989242553711,Gemma2,gpt4o
gpt4o P8,o4-mini-high P8,0,1,1,2,82,18.229117155075073,gpt4o,o4-mini-high
gpt4o P8,o1 P2,2,0,0,2,45,13.760122537612915,gpt4o,o1
o3-mini-high P1,o4-mini-high P8,0,2,0,2,43,0.303999662399292,o3-mini-high,o4-mini-high
Negamax3 P4,o3 P2,2,0,0,2,41,1.0799987316131592,Negamax3,o3
Negamax5B P4 T0.1,gpt4o P10 T0.025,0,1,1,2,83,6.923991680145264,Negamax5B,gpt4o
gemini-flash-2.0 P4,gemini-pro-2.0 P8,0,2,0,2,41,15.298120737075806,gemini-flash-2.0,gemini-pro-2.0
Negamax5 P4 T0.1,r1 T0.025,2,0,0,2,41,10.03500247001648,Negamax5,r1
Gemma2 P1,gpt4o P6,0,2,0,2,45,15.298120737075806,Gemma2,gpt4o
LeChat P4,gpt4o P2,0,2,0,2,49,12.308998346328735,LeChat,gpt4o
Negamax4 P8,gemini-pro-2.0 P8,0,2,0,2,67,26.855106115341187,Negamax4,gemini-pro-2.0
Negamax5B P4 T0.01,Negamax5B P8 T0.025,1,0,1,2,80,1.5559983253479004,Negamax5B,Negamax5B
Negamax4 P10 T0.025,r1 T0.025,2,0,0,2,33,36.42709445953369,Negamax4,r1
Gemini2.5 Pro P6,claude3.7-sonnet-thinking P6,0,1,1,2,82,12.118985176086426,Gemini2.5 Pro,claude3.7-sonnet-thinking
Negamax5B P10 T0.025,gemini-pro-2.0 P8,2,0,0,2,81,31.32110071182251,Negamax5B,gemini-pro-2.0
Gemini2.5 Pro P6 T0.025,gpt4o P4 T0.025,0,2,0,2,75,1.9849975109100342,Gemini2.5 Pro,gpt4o
gpt4o P4,o3-mini-high-search I5000,2,0,0,2,27,13.490983724594116,gpt4o,o3-mini-high-search
Gemini2.5 Pro P6,o3 P6,2,0,0,2,57,11.043986558914185,Gemini2.5 Pro,o3
o1 P2,o3 P8,2,0,0,2,67,14.514995813369751,o1,o3
Negamax5B P1,o3 P2,0,2,0,2,17,1.0049986839294434,Negamax5B,o3
Negamax P4,Negamax4 P10,1,1,0,2,78,64.82584261894226,Negamax,Negamax4
gemini-flash-2.0-thinking P2,gpt4o P8 T0.025,0,2,0,2,43,1.5939984321594238,gemini-flash-2.0-thinking,gpt4o
gpt4o P4,r1 T0.5,1,0,1,2,53,24.038108825683594,gpt4o,r1
Negamax5 P1,Negamax5 P10 T0.01,0,2,0,2,35,8.301989793777466,Negamax5,Negamax5
Negamax3 P8,Negamax5 P6 T0.01,1,1,0,2,74,17.58899188041687,Negamax3,Negamax5
gpt4o P2,o3-mini-high-search I3000,2,0,0,2,31,15.456981420516968,gpt4o,o3-mini-high-search
Negamax5 P6 T0.1,o3 P1,2,0,0,2,37,1.3099985122680664,Negamax5,o3
gpt4o P6 T0.1,o1 P6,2,0,0,2,47,7.104991436004639,gpt4o,o1
Gemma2 P6,o4-mini-high P1,1,1,0,2,54,2.1959972381591797,Gemma2,o4-mini-high
Negamax5B P8 T0.01,claude3.7-sonnet-thinking P4,0,0,2,2,84,3.2409961223602295,Negamax5B,claude3.7-sonnet-thinking
Gemini2.5 Pro P4,Negamax4 P8 T0.1,1,0,1,2,74,5.828993082046509,Gemini2.5 Pro,Negamax4
gemini-pro-2.0 P6,gemini-pro-2.0 P8,1,1,0,2,76,23.57711148262024,gemini-pro-2.0,gemini-pro-2.0
Negamax3 P2,gpt4o P10,0,2,0,2,45,15.032981395721436,Negamax3,gpt4o
gpt4o P4 T0.1,o3-mini-high P6,1,1,0,2,58,10.199987173080444,gpt4o,o3-mini-high
Gemma2 P1,Negamax4 P10 T0.025,0,2,0,2,39,68.59483861923218,Gemma2,Negamax4
Negamax5 P4 T0.1,Negamax5B P6,0,2,0,2,55,0.36100101470947266,Negamax5,Negamax5B
claude3.7-sonnet P8,gemini-pro-2.0 P2,2,0,0,2,47,7.662991046905518,claude3.7-sonnet,gemini-pro-2.0
Negamax5B P10 T0.01,o3-mini-high-search I4000,2,0,0,2,51,12.985984086990356,Negamax5B,o3-mini-high-search
Negamax4 P10,gemini-pro-2.0 P8,1,1,0,2,60,55.7728545665741,Negamax4,gemini-pro-2.0
Negamax5 P10 T0.01,gpt4o P1,1,1,0,2,40,19.573976039886475,Negamax5,gpt4o
Gemini2.5 Flash Thinking P4,Random Bot,2,0,0,2,43,0.2109997272491455,Gemini2.5 Flash Thinking,RandomBot
Negamax3 P1,Negamax5B P4 T0.1,0,2,0,2,25,0.026999711990356445,Negamax3,Negamax5B
Negamax5B P10 T0.025,o3 P4,2,0,0,2,49,17.610978364944458,Negamax5B,o3
Gemini2.5 Flash Thinking P2,Negamax5B P8 T0.01,0,1,1,2,59,1.4709985256195068,Gemini2.5 Flash Thinking,Negamax5B
gpt4o P10,o3-mini-high P2,1,1,0,2,58,18.315977811813354,gpt4o,o3-mini-high
QwQ P1,gpt4o P10 T0.01,1,1,0,2,58,5.208993673324585,QwQ,gpt4o
Negamax5B P6 T0.01,o3-mini-high P2,2,0,0,2,59,0.38499951362609863,Negamax5B,o3-mini-high
Negamax4 P8,o3-mini-high-search I5000,2,0,0,2,37,14.645982265472412,Negamax4,o3-mini-high-search
Negamax3 P6,o3-mini-high-search I6000,2,0,0,2,49,8.988989114761353,Negamax3,o3-mini-high-search
Gemini2.5 Pro P2,same.dev P1,2,0,0,2,54,0.09300112724304199,Gemini2.5 Pro,same.dev
Negamax3 P4,same.dev P6,0,2,0,2,65,2.847996711730957,Negamax3,same.dev
Gemma2 P6,o3-mini-high-search I5000,2,0,0,2,63,16.261979818344116,Gemma2,o3-mini-high-search
Negamax5 P4 T0.025,claude3.7-sonnet P8,1,1,0,2,64,9.989988088607788,Negamax5,claude3.7-sonnet
Negamax2 P1,Negamax5B P4 T0.025,0,2,0,2,25,0.031000375747680664,Negamax2,Negamax5B
gpt4o P6,o3 P10,2,0,0,2,33,18.04597806930542,gpt4o,o3
gemini-pro-2.0 P1,gemini-pro-2.0 P6,0,2,0,2,19,1.2339987754821777,gemini-pro-2.0,gemini-pro-2.0
Negamax5B P6,gpt4o P4 T0.01,0,1,1,2,78,0.8029990196228027,Negamax5B,gpt4o
Negamax2 P1,Negamax4 P10 T0.1,0,2,0,2,27,37.76909303665161,Negamax2,Negamax4
Negamax4 P8 T0.025,Negamax5B P10 T0.1,0,2,0,2,67,13.141984224319458,Negamax4,Negamax5B
Negamax5B P10 T0.025,r1 T0.01,2,0,0,2,41,17.227978706359863,Negamax5B,r1
Negamax5 P8,gpt4o P10 T0.025,0,2,0,2,55,9.002989053726196,Negamax5,gpt4o
Negamax3 P6,Negamax5 P4 T0.025,0,2,0,2,61,0.8699989318847656,Negamax3,Negamax5
Negamax5B P6 T0.025,o1 P2,1,1,0,2,72,0.4519991874694824,Negamax5B,o1
Gemini2.5 Pro P6 T0.25,Negamax4 P2,2,0,0,2,63,5.851303815841675,Gemini2.5 Pro,Negamax4
Random Bot,o3 P4,0,2,0,2,21,1.5453088283538818,RandomBot,o3
Negamax5 P8,gemini-pro-2.0 P6,1,1,0,2,74,7.890300989151001,Negamax5,gemini-pro-2.0
gpt4o P2,o4-mini-high P12,1,1,0,2,50,22.425283670425415,gpt4o,o4-mini-high
Gemini2.5 Pro P1,Negamax5 P10,0,2,0,2,51,13.709294080734253,Gemini2.5 Pro,Negamax5
Negamax3 P4,Negamax4 P8 T0.025,1,1,0,2,62,2.848996639251709,Negamax3,Negamax4
Gemma2 P6,Negamax4 P10 T0.025,0,2,0,2,41,65.54115390777588,Gemma2,Negamax4
Negamax2 P1,Negamax4 P6 T0.01,0,2,0,2,51,0.5309994220733643,Negamax2,Negamax4
gemini-pro-2.0 P1,gpt4o P10 T0.1,0,2,0,2,23,8.093301057815552,gemini-pro-2.0,gpt4o
Gemma2 P4,o1 P4,0,2,0,2,31,0.7599990367889404,Gemma2,o1
Negamax P1,gpt4o P2,0,2,0,2,17,6.251303195953369,Negamax,gpt4o
QwQ P1,Qwen3 P1,0,2,0,2,17,0.009000062942504883,QwQ,Qwen3
Qwen3 P2,gpt4o P8,0,2,0,2,43,14.678292989730835,Qwen3,gpt4o
gemini-pro-2.0 P6,gpt4o P6 T0.1,1,1,0,2,72,7.808301210403442,gemini-pro-2.0,gpt4o
Negamax5B P6 T0.025,gemini-pro-2.0 P6,1,0,1,2,78,4.39899468421936,Negamax5B,gemini-pro-2.0
Negamax5B P10,claude3.7-sonnet P2,2,0,0,2,65,20.092286586761475,Negamax5B,claude3.7-sonnet
Negamax4 P4,Negamax5 P10 T0.01,0,1,1,2,73,11.271297693252563,Negamax4,Negamax5
Negamax5 P10 T0.1,o3 P6,2,0,0,2,47,16.835290670394897,Negamax5,o3
o3-mini-high P1,o3-mini-high-search I1000,1,0,1,2,72,11.530296802520752,o3-mini-high,o3-mini-high-search
Negamax4 P6 T0.025,gemini-pro-2.0 P8,0,2,0,2,63,19.023288249969482,Negamax4,gemini-pro-2.0
Negamax4 P6,Negamax5 P8 T0.1,1,1,0,2,74,3.207996129989624,Negamax4,Negamax5
gemini-pro-2.0 P4,gpt4o P4 T0.1,0,2,0,2,59,4.44599461555481,gemini-pro-2.0,gpt4o
gemini-flash-2.0-thinking P4,r1 T0.01,2,0,0,2,37,9.306299686431885,gemini-flash-2.0-thinking,r1
Negamax5B P8 T0.025,gemini-flash-2.0 P4,2,0,0,2,65,1.9139971733093262,Negamax5B,gemini-flash-2.0
Negamax5 P8 T0.01,r1 T0.01,2,0,0,2,37,10.371298551559448,Negamax5,r1
Gemini2.5 Flash Thinking P8,same.dev P4,1,1,0,2,39,2.237996816635132,Gemini2.5 Flash Thinking,same.dev
Negamax3 P1,gemini-flash-2.0-thinking P8,0,2,0,2,23,7.407991170883179,Negamax3,gemini-flash-2.0-thinking
Negamax4 P1,o4-mini-high P4,0,2,0,2,29,0.00800013542175293,Negamax4,o4-mini-high
Negamax4 P4 T0.25,o1 P6,2,0,0,2,27,2.850996494293213,Negamax4,o1
LeChat P10,Negamax4 P8 T0.01,2,0,0,2,65,23.216282606124878,LeChat,Negamax4
Negamax5B P8 T0.01,gpt4o P8,1,0,1,2,84,18.246288776397705,Negamax5B,gpt4o
Negamax4 P10 T0.01,claude3.7-sonnet P10,1,1,0,2,62,81.82513356208801,Negamax4,claude3.7-sonnet
Gemma2 P4,claude3.7-sonnet-thinking P6,0,2,0,2,19,2.6999967098236084,Gemma2,claude3.7-sonnet-thinking
gemini-pro-2.0 P4,o3-mini-high P2,0,2,0,2,71,0.8379993438720703,gemini-pro-2.0,o3-mini-high
Negamax5B P6 T0.025,gpt4o P1,1,1,0,2,58,15.248290538787842,Negamax5B,gpt4o
Gemma2 P4,Negamax3 P6,0,2,0,2,65,2.295997381210327,Gemma2,Negamax3
Negamax5 P6,Negamax5B P6 T0.01,1,1,0,2,64,0.6949989795684814,Negamax5,Negamax5B
Negamax5 P10 T0.1,o3-mini-high-search I6000,2,0,0,2,45,13.65529465675354,Negamax5,o3-mini-high-search
Negamax P1,Negamax5 P6,0,2,0,2,35,0.29599976539611816,Negamax,Negamax5
Negamax5B P10 T0.025,gemini-flash-2.0-thinking P2,2,0,0,2,61,11.094986200332642,Negamax5B,gemini-flash-2.0-thinking
claude3.7-sonnet-thinking P8,o3-mini-high-search I3000,2,0,0,2,25,9.976987838745117,claude3.7-sonnet-thinking,o3-mini-high-search
Negamax4 P6,o3 P4,1,0,1,2,62,7.581990718841553,Negamax4,o3
claude3.7-sonnet-thinking P2,o4-mini-high P10,0,2,0,2,75,2.425997018814087,claude3.7-sonnet-thinking,o4-mini-high
Negamax3 P2,Negamax5B P6,0,2,0,2,51,0.30299973487854004,Negamax3,Negamax5B
Negamax5 P6 T0.1,o4-mini-high P4,1,1,0,2,68,0.26999974250793457,Negamax5,o4-mini-high
gpt4o P2,o4-mini-high P4,0,1,1,2,53,13.48198390007019,gpt4o,o4-mini-high
Gemini2.5 Pro P2,Gemma2 P2,2,0,0,2,19,0.06399965286254883,Gemini2.5 Pro,Gemma2
Gemini2.5 Pro P4 T0.025,Random Bot,2,0,0,2,31,0.3559999465942383,Gemini2.5 Pro,RandomBot
gpt4o P10,o3 P4,1,1,0,2,62,29.11127543449402,gpt4o,o3
Negamax2 P1,Negamax3 P8,0,2,0,2,45,4.851994514465332,Negamax2,Negamax3
Gemini2.5 Pro P6 T0.1,gpt4o P8,0,2,0,2,79,21.066285371780396,Gemini2.5 Pro,gpt4o
o3-mini-high P6,o3-mini-high-search I2000,2,0,0,2,27,7.7849907875061035,o3-mini-high,o3-mini-high-search
LeChat P8,o3-mini-high-search I4000,2,0,0,2,41,11.400985717773438,LeChat,o3-mini-high-search
Negamax5B P4 T0.01,Qwen3 P2,2,0,0,2,53,0.07700014114379883,Negamax5B,Qwen3
Negamax4 P10 T0.025,Negamax4 P4 T0.01,2,0,0,2,51,34.92726731300354,Negamax4,Negamax4
Negamax5 P10 T0.1,o3 P8,2,0,0,2,49,17.98828887939453,Negamax5,o3
gemini-pro-2.0 P1,gpt4o P4 T0.1,0,2,0,2,23,1.6779980659484863,gemini-pro-2.0,gpt4o
Negamax4 P8 T0.01,same.dev P6,0,2,0,2,65,5.318993806838989,Negamax4,same.dev
Negamax5 P4,Negamax5 P4 T0.01,1,0,1,2,68,0.17999935150146484,Negamax5,Negamax5
claude3.7-sonnet-thinking P6,gpt4o P4 T0.01,0,2,0,2,83,6.712993383407593,claude3.7-sonnet-thinking,gpt4o
gemini-pro-2.0 P6,gpt4o P4 T0.1,1,1,0,2,66,8.63098955154419,gemini-pro-2.0,gpt4o
LeChat P10,o3-mini-high-search I3000,2,0,0,2,31,14.579982042312622,LeChat,o3-mini-high-search
Negamax5 P8 T0.1,o3-mini-high P4,1,1,0,2,78,2.805996894836426,Negamax5,o3-mini-high
Gemini2.5 Pro P4 T0.01,Negamax4 P10 T0.1,1,1,0,2,72,29.520275115966797,Gemini2.5 Pro,Negamax4
Negamax5B P8 T0.01,Negamax5B P8 T0.1,0,0,2,2,84,2.8679962158203125,Negamax5B,Negamax5B
claude3.7-sonnet P8,gpt4o P6 T0.01,0,2,0,2,65,10.05598783493042,claude3.7-sonnet,gpt4o
Negamax2 P1,QwQ P4,0,2,0,2,23,2.0629971027374268,Negamax2,QwQ
gemini-flash-2.0-thinking P8,o3-mini-high P2,1,1,0,2,70,29.17627477645874,gemini-flash-2.0-thinking,o3-mini-high
Negamax5 P2,Negamax5B P10,0,2,0,2,47,7.197991371154785,Negamax5,Negamax5B
QwQ P1,o3 P1,2,0,0,2,23,0.5109999179840088,QwQ,o3
Negamax4 P4 T0.01,gemini-flash-2.0 P8,2,0,0,2,21,4.753994703292847,Negamax4,gemini-flash-2.0
Negamax5B P4 T0.025,gpt4o P4 T0.1,1,0,1,2,74,3.825995445251465,Negamax5B,gpt4o
Gemini2.5 Pro P6,same.dev P1,2,0,0,2,37,4.045994997024536,Gemini2.5 Pro,same.dev
Gemini2.5 Pro P4 T0.01,gemini-flash-2.0 P6,2,0,0,2,31,2.5799965858459473,Gemini2.5 Pro,gemini-flash-2.0
Gemini2.5 Pro P6,Gemma2 P2,2,0,0,2,19,3.504995584487915,Gemini2.5 Pro,Gemma2
Negamax5 P8 T0.01,claude3.7-sonnet-thinking P8,0,2,0,2,67,18.83097743988037,Negamax5,claude3.7-sonnet-thinking
Gemini2.5 Pro P4,LeChat P2,2,0,0,2,43,0.7959988117218018,Gemini2.5 Pro,LeChat
Negamax3 P1,Negamax5 P6 T0.1,0,2,0,2,27,0.17099976539611816,Negamax3,Negamax5
Negamax P2,claude3.7-sonnet-thinking P2,0,2,0,2,23,0.053999900817871094,Negamax,claude3.7-sonnet-thinking
Negamax5B P10,o3-mini-high-search I6000,2,0,0,2,47,11.915985345840454,Negamax5B,o3-mini-high-search
o4-mini-high P2,r1 T0.025,1,1,0,2,30,7.516990900039673,o4-mini-high,r1
Negamax5 P8 T0.01,o3-mini-high-search I3000,2,0,0,2,31,6.033992052078247,Negamax5,o3-mini-high-search
Negamax3 P2,gemini-pro-2.0 P2,0,2,0,2,43,0.08699989318847656,Negamax3,gemini-pro-2.0
claude3.7-sonnet-thinking P1,o3 P10,2,0,0,2,27,6.515991687774658,claude3.7-sonnet-thinking,o3
Gemma2 P6,Negamax2 P8,0,2,0,2,23,10.199987411499023,Gemma2,Negamax2
gpt4o P8 T0.01,o4-mini-high P1,1,0,1,2,53,1.154998540878296,gpt4o,o4-mini-high
claude3.7-sonnet P2,gpt4o P10 T0.01,1,1,0,2,34,11.459986209869385,claude3.7-sonnet,gpt4o
gemini-pro-2.0 P4,r1 T0.5,2,0,0,2,27,6.901991844177246,gemini-pro-2.0,r1
gpt4o P4 T0.1,r1 T0.25,2,0,0,2,33,10.149987936019897,gpt4o,r1
Negamax5B P4 T0.1,gemini-flash-2.0-thinking P4,0,1,1,2,82,0.5399994850158691,Negamax5B,gemini-flash-2.0-thinking
gpt4o P6 T0.025,o1 P8,2,0,0,2,55,31.235273122787476,gpt4o,o1
Gemini2.5 Pro P6 T0.01,QwQ P1,2,0,0,2,29,0.1400001049041748,Gemini2.5 Pro,QwQ
Gemini2.5 Pro P6 T0.025,o3-mini-high P4,0,2,0,2,43,0.9509990215301514,Gemini2.5 Pro,o3-mini-high
Gemini2.5 Pro P2,Negamax4 P4 T0.025,2,0,0,2,59,0.21299958229064941,Gemini2.5 Pro,Negamax4
Gemini2.5 Pro P6 T0.25,Negamax4 P8 T0.025,2,0,0,2,39,7.224991083145142,Gemini2.5 Pro,Negamax4
Negamax5B P1,r1 T0.5,1,1,0,2,30,7.52099084854126,Negamax5B,r1
Negamax P1,Negamax P6,0,2,0,2,21,4.877994060516357,Negamax,Negamax
Gemini2.5 Flash Thinking P2,Gemini2.5 Pro P4 T0.025,0,2,0,2,45,0.47099924087524414,Gemini2.5 Flash Thinking,Gemini2.5 Pro
Random Bot,claude3.7-sonnet P2,0,2,0,2,21,3.157996416091919,RandomBot,claude3.7-sonnet
Negamax5B P4,gpt4o P4,0,2,0,2,73,15.640980958938599,Negamax5B,gpt4o
Gemini2.5 Pro P4,gemini-flash-2.0 P2,1,1,0,2,76,1.0669984817504883,Gemini2.5 Pro,gemini-flash-2.0
Qwen3 P2,o3-mini-high P6,0,2,0,2,39,4.620994329452515,Qwen3,o3-mini-high
Negamax5 P4 T0.01,o3-mini-high-search I3000,2,0,0,2,15,2.9799962043762207,Negamax5,o3-mini-high-search
claude3.7-sonnet P2,o4-mini-high P12,0,2,0,2,57,23.997972011566162,claude3.7-sonnet,o4-mini-high
Negamax4 P6 T0.1,Negamax5 P8 T0.1,1,1,0,2,62,2.293997287750244,Negamax4,Negamax5
Negamax5 P6 T0.025,o3 P2,0,1,1,2,74,4.412994384765625,Negamax5,o3
Negamax5 P10 T0.025,gemini-pro-2.0 P2,1,0,1,2,78,19.876975536346436,Negamax5,gemini-pro-2.0
Negamax5 P4 T0.025,o3-mini-high-search I4000,2,0,0,2,45,7.726990699768066,Negamax5,o3-mini-high-search
Negamax4 P2,Negamax4 P6 T0.025,0,2,0,2,33,0.32200002670288086,Negamax4,Negamax4
Negamax5B P10,gemini-flash-2.0 P4,2,0,0,2,71,8.49998950958252,Negamax5B,gemini-flash-2.0
Negamax2 P1,gpt4o P10 T0.025,0,2,0,2,23,4.2019946575164795,Negamax2,gpt4o
Negamax4 P1,Negamax5B P4 T0.1,0,2,0,2,23,0.026999950408935547,Negamax4,Negamax5B
o4-mini-high P1,same.dev P4,0,1,1,2,59,0.36999964714050293,o4-mini-high,same.dev
Negamax P2,Negamax2 P2,1,1,0,2,66,0.014999628067016602,Negamax,Negamax2
LeChat P1,QwQ P6,0,2,0,2,41,19.427976608276367,LeChat,QwQ
claude3.7-sonnet P6,o3-mini-high P4,0,2,0,2,59,8.894989013671875,claude3.7-sonnet,o3-mini-high
Negamax P6,Negamax5 P1,2,0,0,2,43,9.721988201141357,Negamax,Negamax5
claude3.7-sonnet P6,o1 P8,2,0,0,2,49,42.52125906944275,claude3.7-sonnet,o1
Negamax5 P8 T0.01,o1 P6,2,0,0,2,47,7.677990198135376,Negamax5,o1
LeChat P8,same.dev P4,1,1,0,2,66,4.483994483947754,LeChat,same.dev
Negamax4 P4 T0.1,gpt4o P10 T0.01,1,1,0,2,50,4.990993976593018,Negamax4,gpt4o
Negamax5 P6 T0.1,gpt4o P10 T0.025,0,2,0,2,57,9.249989032745361,Negamax5,gpt4o
Gemini2.5 Pro P1,Negamax5B P8 T0.025,0,2,0,2,31,1.8389976024627686,Gemini2.5 Pro,Negamax5B
Gemini2.5 Flash Thinking P4,Negamax5 P8 T0.025,0,1,1,2,57,3.04899525642395,Gemini2.5 Flash Thinking,Negamax5
LeChat P1,Negamax5B P10,0,2,0,2,47,7.743990421295166,LeChat,Negamax5B
Qwen3 P6,gpt4o P8 T0.025,0,2,0,2,29,4.646994113922119,Qwen3,gpt4o
Negamax5 P6 T0.1,claude3.7-sonnet P10,1,1,0,2,68,9.731987953186035,Negamax5,claude3.7-sonnet
Negamax5B P1,o3-mini-high-search I3000,2,0,0,2,45,7.988990545272827,Negamax5B,o3-mini-high-search
Negamax5 P8 T0.01,Negamax5B P10 T0.01,1,1,0,2,70,18.2429780960083,Negamax5,Negamax5B
Negamax5 P1,Negamax5B P8,0,2,0,2,49,1.4759981632232666,Negamax5,Negamax5B
Negamax5 P6 T0.01,o1 P4,0,2,0,2,43,0.8059990406036377,Negamax5,o1
gpt4o P1,gpt4o P8,1,1,0,2,48,22.584972381591797,gpt4o,gpt4o
Negamax5 P8,o3-mini-high P2,0,2,0,2,71,3.1869959831237793,Negamax5,o3-mini-high
Gemini2.5 Pro P6 T0.025,Negamax5B P2,2,0,0,2,27,0.28599977493286133,Gemini2.5 Pro,Negamax5B
claude3.7-sonnet P4,gemini-pro-2.0 P2,1,1,0,2,54,6.6369922161102295,claude3.7-sonnet,gemini-pro-2.0
gemini-flash-2.0-thinking P2,o1 P1,2,0,0,2,35,0.04900193214416504,gemini-flash-2.0-thinking,o1
Negamax5B P4,o3-mini-high P4,1,1,0,2,66,0.8889987468719482,Negamax5B,o3-mini-high
Negamax4 P4 T0.01,o1 P2,2,0,0,2,83,0.1549985408782959,Negamax4,o1
LeChat P6,claude3.7-sonnet P10,0,2,0,2,37,5.929992914199829,LeChat,claude3.7-sonnet
gpt4o P6 T0.01,o1 P1,2,0,0,2,49,0.44499921798706055,gpt4o,o1
gpt4o P4 T0.01,gpt4o P8 T0.01,0,1,1,2,74,1.9309978485107422,gpt4o,gpt4o
Gemini2.5 Flash Thinking P1,claude3.7-sonnet P1,0,1,1,2,49,5.292993783950806,Gemini2.5 Flash Thinking,claude3.7-sonnet
Negamax5B P4,gemini-flash-2.0 P1,2,0,0,2,17,0.02499985694885254,Negamax5B,gemini-flash-2.0
Gemma2 P8,Negamax5 P6,0,2,0,2,39,11.74198603630066,Gemma2,Negamax5
Negamax5B P4 T0.01,o1 P6,1,1,0,2,70,5.607993841171265,Negamax5B,o1
Negamax5B P8 T0.1,gemini-pro-2.0 P8,2,0,0,2,73,18.594977140426636,Negamax5B,gemini-pro-2.0
Gemini2.5 Pro P1,gpt4o P1,1,1,0,2,16,4.959994077682495,Gemini2.5 Pro,gpt4o
Gemini2.5 Flash Thinking P6,o1 P1,2,0,0,2,37,0.8719987869262695,Gemini2.5 Flash Thinking,o1
Negamax5B P10 T0.1,Qwen3 P2,1,0,1,2,73,7.666990756988525,Negamax5B,Qwen3
o3 P1,o4-mini-high P4,0,2,0,2,21,0.5079991817474365,o3,o4-mini-high
Qwen3 P2,o3-mini-high-search I2000,2,0,0,2,29,5.018993616104126,Qwen3,o3-mini-high-search
Random Bot,gemini-flash-2.0-thinking P6,0,2,0,2,35,2.094996213912964,RandomBot,gemini-flash-2.0-thinking
Negamax5B P1,gpt4o P4,0,2,0,2,29,9.738988161087036,Negamax5B,gpt4o
Negamax3 P2,Negamax5 P6,0,2,0,2,47,0.33899974822998047,Negamax3,Negamax5
Negamax5 P6 T0.025,gemini-flash-2.0-thinking P4,0,1,1,2,69,1.1699986457824707,Negamax5,gemini-flash-2.0-thinking
Gemini2.5 Flash Thinking P8,Negamax4 P10,0,1,1,2,65,36.742955684661865,Gemini2.5 Flash Thinking,Negamax4
Negamax3 P4,QwQ P1,2,0,0,2,49,0.07399964332580566,Negamax3,QwQ
Negamax5B P10 T0.1,o1 P1,2,0,0,2,51,8.768989086151123,Negamax5B,o1
gpt4o P6 T0.025,o3-mini-high P2,1,1,0,2,50,0.8169991970062256,gpt4o,o3-mini-high
Negamax5 P4 T0.025,gpt4o P4 T0.1,0,2,0,2,39,2.052997589111328,Negamax5,gpt4o
gemini-pro-2.0 P8,gpt4o P10 T0.025,1,0,1,2,79,26.673967838287354,gemini-pro-2.0,gpt4o
gpt4o P6 T0.01,o3 P8,2,0,0,2,43,9.232989072799683,gpt4o,o3
Negamax5 P10 T0.1,o3-mini-high P6,0,1,1,2,65,18.796977043151855,Negamax5,o3-mini-high
claude3.7-sonnet P6,o3 P6,2,0,0,2,29,6.758991718292236,claude3.7-sonnet,o3
