bot1,bot2,bot1_wins,bot2_wins,draws,total_moves,total_time,bot1_type,bot2_type
claude3.7-sonnet-thinking P2,Neural Bot genomes/winner9_gen800.pkl,2,0,0,33,0.05581355094909668,Other,NeuralBot
gemini-flash-2.0-thinking P8,Negamax5B P8 T0.25,1,1,0,76,21.57250213623047,Other,Negamax5B
gpt4o P6 T0.025,Negamax2 P8,1,1,0,62,5.352905750274658,Other,Negamax2
same.dev P8,Negamax5 P8 T0.25,1,1,0,52,15.659780740737915,Other,Negamax5
LeChat P4,Negamax4 P8 T0.01,0,2,0,67,4.830652952194214,Other,Negamax4
gpt4o P4 T0.1,Random Bot,2,0,0,27,2.0013036727905273,Other,RandomBot
gemini-flash-2.0 P6,Negamax P1,0,2,0,45,3.2803406715393066,Other,Negamax
o3-mini-high P1,Negamax5B P12 T0.025,0,2,0,45,35.34374237060547,Other,Negamax5B
claude3.7-sonnet-thinking P6,Neural Bot genomes/winne7.pkl,2,0,0,21,3.3610739707946777,Other,NeuralBot
claude3.7-sonnet-thinking P4,Random Bot,2,0,0,15,0.24019622802734375,Other,RandomBot
gpt4o P10,Negamax2 P1,2,0,0,19,4.2809953689575195,Other,Negamax2
o1 P4,o3-mini-high-search I6000,2,0,0,37,6.1321656703948975,Other,Other
r1 T0.01,Negamax5 P12 T0.25,0,2,0,47,72.65935277938843,Other,Negamax5
Gemma3 P8,Negamax3 P6,0,2,0,35,8.539111614227295,Other,Negamax3
o1 P1,gemini-pro-2.0 P8,0,2,0,23,12.111479043960571,Other,Other
gpt4o P4,claude3.7-sonnet P4,0,2,0,53,6.271881103515625,Other,Other
Gemma3 P4,Negamax5 P6 T0.01,0,2,0,41,0.659792423248291,Other,Negamax5
QwQ P1,LeChat P4,1,1,0,48,0.17142653465270996,Other,Other
o1 P1,Gemma3 P4,1,1,0,78,0.5082993507385254,Other,Other
gpt4o P1,Negamax5 P10 T0.01,0,2,0,35,8.986119031906128,Other,Negamax5
gemini-flash-2.0 P1,LeChat P4,0,2,0,23,0.1006631851196289,Other,Other
gemini-pro-2.0 P1,Neural Bot genomes/winner8.pkl,1,1,0,16,0.006976127624511719,Other,NeuralBot
gpt4o P12 T0.01,gpt4o P8 T0.025,0,2,0,45,24.295073986053467,Other,Other
claude3.7-sonnet-thinking P1,Neural Bot genomes/winner2_gen1200.pkl,2,0,0,41,0.06876945495605469,Other,NeuralBot
o3-mini-high P4,Neural Bot genomes/winner7_gen900.pkl,2,0,0,21,0.4514894485473633,Other,NeuralBot
gpt4o P12,Negamax4 P10 T0.25,1,1,0,66,65.5913999080658,Other,Negamax4
o1 P1,Neural Bot genomes/winner5_gen300.pkl,2,0,0,49,0.0219271183013916,Other,NeuralBot
r1 T1,o3-mini-high-search I2000,1,1,0,34,23.482791900634766,Other,Other
QwQ P4,Neural Bot genomes/winner2_gen1200.pkl,2,0,0,43,2.6531219482421875,Other,NeuralBot
gpt4o P1,Negamax2 P8,0,2,0,33,5.152735471725464,Other,Negamax2
o3-mini-high-search I2000,Neural Bot winner_1gen1000.pkl,2,0,0,69,11.464300870895386,Other,NeuralBot
o3-mini-high P2,same.dev P6,2,0,0,41,1.3549389839172363,Other,Other
o3-mini-high P2,Negamax4 P4 T0.01,2,0,0,65,0.10763955116271973,Other,Negamax4
gpt4o P4 T0.025,Negamax5 P6 T0.025,2,0,0,57,1.4740676879882812,Other,Negamax5
claude3.7-sonnet P2,Negamax5 P12 T0.01,1,1,0,48,55.57040357589722,Other,Negamax5
o1 P1,QwQ P2,0,2,0,33,0.2043161392211914,Other,Other
Gemma3 P2,Default Bot,2,0,0,45,0.036876678466796875,Other,DefaultBot
LeChat P10,Negamax5B P12 T0.025,0,2,0,79,58.9032518863678,Other,Negamax5B
claude3.7-sonnet P10,Negamax4 P10 T0.25,1,1,0,70,62.10753011703491,Other,Negamax4
o3-mini-high P1,Negamax5 P8,0,2,0,51,1.7112739086151123,Other,Negamax5
Gemma3 P8,o3-mini-high P4,0,2,0,15,5.649568796157837,Other,Other
claude3.7-sonnet-thinking P2,LeChat P4,2,0,0,73,0.33687257766723633,Other,Other
claude3.7-sonnet-thinking P2,Negamax4 P1,2,0,0,33,0.08571290969848633,Other,Negamax4
gemini-pro-2.0 P1,Negamax4 P6 T0.025,0,2,0,31,0.3418560028076172,Other,Negamax4
QwQ P1,Negamax4 P4 T0.025,0,2,0,29,0.03886985778808594,Other,Negamax4
o1 P6,Negamax5 P10 T0.25,0,1,1,65,14.279559850692749,Other,Negamax5
gpt4o P10 T0.01,r1 T0.01,2,0,0,33,23.276591777801514,Other,Other
gpt4o P6 T0.1,Negamax5 P6 T0.1,2,0,0,65,4.222870111465454,Other,Negamax5
gpt4o P8 T0.01,Negamax5B P6 T0.025,0,1,1,79,2.0013036727905273,Other,Negamax5B
o1 P4,gpt4o P8 T0.025,0,2,0,37,2.2215664386749268,Other,Other
QwQ P4,gemini-flash-2.0 P6,2,0,0,53,5.4019248485565186,Other,Other
same.dev P4,Negamax5 P10 T0.1,1,1,0,56,9.611313581466675,Other,Negamax5
claude3.7-sonnet P8,Negamax5B P4 T0.01,0,2,0,53,7.325960159301758,Other,Negamax5B
gpt4o P8 T0.01,Negamax5B P4 T0.25,0,0,2,84,1.6205775737762451,Other,Negamax5B
gpt4o P8 T0.1,Negamax P4,2,0,0,51,4.40027642250061,Other,Negamax
gpt4o P4 T0.1,Default Bot,2,0,0,23,1.4910104274749756,Other,DefaultBot
gemini-pro-2.0 P2,Negamax5 P6 T0.025,2,0,0,57,0.5292291641235352,Other,Negamax5
gpt4o P1,LeChat P4,0,2,0,37,0.6328823566436768,Other,Other
claude3.7-sonnet P4,Neural Bot genomes/winne7.pkl,2,0,0,27,3.3677315711975098,Other,NeuralBot
r1 T0.1,Negamax4 P8 T0.01,0,2,0,29,15.786154985427856,Other,Negamax4
LeChat P1,Negamax5B P6 T0.25,0,2,0,67,0.40065956115722656,Other,Negamax5B
same.dev P2,Negamax4 P4 T0.01,1,1,0,56,0.032889604568481445,Other,Negamax4
o1 P2,o3-mini-high-search I4000,2,0,0,29,5.475678205490112,Other,Other
gemini-flash-2.0-thinking P4,claude3.7-sonnet-thinking P8,1,1,0,56,13.12057113647461,Other,Other
claude3.7-sonnet P2,Negamax5 P12,1,1,0,46,67.69981789588928,Other,Negamax5
gpt4o P12 T0.1,Neural Bot winner_1gen1000.pkl,2,0,0,17,24.316296100616455,Other,NeuralBot
gpt4o P1,Negamax4 P1,0,2,0,19,0.2730855941772461,Other,Negamax4
claude3.7-sonnet-thinking P2,gpt4o P4 T0.1,0,1,1,59,3.417564630508423,Other,Other
o3-mini-high-search I1000,gpt4o P2,0,2,0,27,5.526507377624512,Other,Other
gpt4o P1,gpt4o P12 T0.1,0,2,0,49,48.14459276199341,Other,Other
QwQ P2,Negamax5B P10 T0.25,1,1,0,58,7.959707975387573,Other,Negamax5B
same.dev P1,Negamax5 P12 T0.25,0,2,0,49,37.178417921066284,Other,Negamax5
claude3.7-sonnet P12,Negamax3 P4,1,1,0,64,10.705519914627075,Other,Negamax3
Gemma3 P4,Negamax4 P8 T0.25,0,2,0,51,3.9727072715759277,Other,Negamax4
gemini-flash-2.0-thinking P2,Negamax4 P10 T0.025,2,0,0,59,70.7379937171936,Other,Negamax4
same.dev P6,gpt4o P8 T0.1,1,1,0,62,6.866366624832153,Other,Other
gpt4o P4 T0.01,Negamax2 P2,2,0,0,43,0.39069247245788574,Other,Negamax2
gemini-pro-2.0 P6,Negamax5 P6,0,2,0,73,8.17498779296875,Other,Negamax5
gemini-flash-2.0 P8,Neural Bot genomes/winner.pkl,2,0,0,29,10.312833070755005,Other,NeuralBot
o1 P1,r1 T0.25,0,2,0,63,32.02285099029541,Other,Other
claude3.7-sonnet P4,Negamax5 P6,1,1,0,52,8.02315378189087,Other,Negamax5
QwQ P1,gpt4o P8 T0.25,0,0,2,84,9.270323038101196,Other,Other
claude3.7-sonnet P8,gemini-flash-2.0-thinking P6,1,1,0,52,12.11779499053955,Other,Other
same.dev P6,Negamax5 P4 T0.25,1,1,0,44,1.6305441856384277,Other,Negamax5
o1 P4,gpt4o P1,2,0,0,17,0.40065908432006836,Other,Other
r1 T1,Neural Bot genomes/winner9_gen800.pkl,1,1,0,26,13.038712978363037,Other,NeuralBot
o3-mini-high P6,Negamax P1,2,0,0,19,1.7541301250457764,Other,Negamax
gpt4o P10 T0.025,QwQ P2,1,1,0,46,7.707211494445801,Other,Other
o3-mini-high-search I3000,claude3.7-sonnet-thinking P8,0,2,0,15,7.20190167427063,Other,Other
o3-mini-high P6,Negamax5B P10 T0.25,2,0,0,67,16.300797700881958,Other,Negamax5B
claude3.7-sonnet P1,Neural Bot genomes/winner8.pkl,2,0,0,25,4.008587121963501,Other,NeuralBot
o3-mini-high-search I4000,Negamax5B P12 T0.25,0,2,0,47,46.99058556556702,Other,Negamax5B
gemini-pro-2.0 P8,Neural Bot genomes/winner_gen100.pkl,2,0,0,17,8.364013433456421,Other,NeuralBot
LeChat P4,gpt4o P8 T0.1,0,2,0,63,5.024188756942749,Other,Other
LeChat P6,same.dev P4,1,1,0,54,1.2229082584381104,Other,Other
o3-mini-high-search I3000,Negamax5 P12 T0.025,0,2,0,43,70.38517379760742,Other,Negamax5
LeChat P4,Gemma3 P6,2,0,0,53,3.5780277252197266,Other,Other
same.dev P1,Negamax4 P4 T0.025,1,1,0,56,0.037873029708862305,Other,Negamax4
gpt4o P10 T0.01,Negamax5 P6 T0.1,1,1,0,50,6.446429967880249,Other,Negamax5
LeChat P4,Neural Bot winner_gen700.pkl,2,0,0,39,0.1913595199584961,Other,NeuralBot
o1 P8,Negamax4 P4,1,1,0,34,30.010924816131592,Other,Negamax4
r1 T0.25,Negamax5 P12 T0.1,0,2,0,49,66.36861395835876,Other,Negamax5
o1 P1,Negamax4 P4 T0.01,0,2,0,67,0.08969974517822266,Other,Negamax4
QwQ P1,Gemma3 P8,1,1,0,26,8.71384310722351,Other,Other
gpt4o P2,Negamax5B P12,1,1,0,78,56.302427530288696,Other,Negamax5B
gemini-flash-2.0-thinking P2,LeChat P1,1,0,1,81,0.09368681907653809,Other,Other
claude3.7-sonnet P6,gpt4o P8 T0.01,1,1,0,50,8.637099504470825,Other,Other
gpt4o P10 T0.25,Gemma3 P6,2,0,0,39,11.528425455093384,Other,Other
gemini-flash-2.0 P2,LeChat P4,1,1,0,52,0.20032954216003418,Other,Other
gpt4o P6,Negamax5 P4 T0.01,2,0,0,59,1.0255682468414307,Other,Negamax5
QwQ P1,Negamax5 P8 T0.01,1,1,0,60,1.8537969589233398,Other,Negamax5
o3-mini-high-search I1000,Negamax5B P10,0,2,0,47,13.194849014282227,Other,Negamax5B
gemini-flash-2.0-thinking P2,Negamax5 P8 T0.1,1,0,1,80,3.1255414485931396,Other,Negamax5
claude3.7-sonnet P6,Neural Bot genomes/winner2_gen1200.pkl,2,0,0,29,4.651435613632202,Other,NeuralBot
gemini-flash-2.0 P2,Negamax5 P4 T0.25,2,0,0,65,0.10066342353820801,Other,Negamax5
gemini-flash-2.0 P2,Negamax4 P4 T0.1,2,0,0,63,0.08571314811706543,Other,Negamax4
gpt4o P10 T0.025,Negamax5 P10 T0.1,1,0,1,72,15.006786346435547,Other,Negamax5
claude3.7-sonnet-thinking P1,Negamax P1,2,0,0,27,0.015946149826049805,Other,Negamax
r1 T0.1,r1 T0.025,1,1,0,30,30.03683638572693,Other,Other
r1 T0.01,Negamax5B P12 T0.25,0,2,0,41,65.57376837730408,Other,Negamax5B
gpt4o P4 T0.25,gpt4o P8 T0.1,2,0,0,73,13.550658702850342,Other,Other
gpt4o P4 T0.025,Negamax5 P8 T0.01,1,0,1,75,2.6650824546813965,Other,Negamax5
o3-mini-high-search I5000,gpt4o P2,0,2,0,27,6.459386825561523,Other,Other
gpt4o P12 T0.01,gpt4o P1,0,2,0,19,17.822365045547485,Other,Other
gemini-flash-2.0 P2,Negamax3 P2,2,0,0,77,0.09667658805847168,Other,Negamax3
gpt4o P8 T0.025,gemini-pro-2.0 P6,1,1,0,72,6.405565977096558,Other,Other
o1 P4,Negamax4 P4 T0.25,1,1,0,60,0.6508221626281738,Other,Negamax4
Gemma3 P4,Negamax5B P12 T0.25,0,2,0,63,91.43175053596497,Other,Negamax5B
gemini-flash-2.0-thinking P1,Neural Bot genomes/checkpoint_gen100.pkl,2,0,0,61,0.03388667106628418,Other,NeuralBot
r1 T0.25,Negamax5B P10,0,2,0,41,27.800976514816284,Other,Negamax5B
claude3.7-sonnet-thinking P6,Random Bot,2,0,0,31,5.354084730148315,Other,RandomBot
gpt4o P2,Random Bot,2,0,0,15,0.283052921295166,Other,RandomBot
o1 P8,Neural Bot winner_gen200.pkl,2,0,0,31,21.58776569366455,Other,NeuralBot
same.dev P8,Negamax4 P10 T0.1,1,1,0,56,35.59125089645386,Other,Negamax4
o1 P2,gemini-flash-2.0-thinking P1,2,0,0,27,0.03488349914550781,Other,Other
gemini-flash-2.0 P2,Negamax5 P12 T0.1,2,0,0,75,52.74020981788635,Other,Negamax5
Gemma3 P1,Negamax4 P10 T0.25,0,2,0,47,58.03612685203552,Other,Negamax4
gpt4o P4 T0.25,o3-mini-high P1,2,0,0,39,6.8720057010650635,Other,Other
r1 T0.01,Negamax5B P6 T0.1,0,2,0,47,23.233259916305542,Other,Negamax5B
gpt4o P6 T0.01,Neural Bot genomes/winner2_gen1200.pkl,2,0,0,39,0.37574243545532227,Other,NeuralBot
same.dev P4,Negamax5 P6 T0.025,1,1,0,56,0.6213228702545166,Other,Negamax5
r1 T0.1,Neural Bot genomes/winner8_gen300.pkl,1,1,0,26,13.079636335372925,Other,NeuralBot
claude3.7-sonnet-thinking P8,Neural Bot genomes/winne7.pkl,2,0,0,21,8.018572092056274,Other,NeuralBot
LeChat P1,gpt4o P2,0,2,0,55,0.778395414352417,Other,Other
gpt4o P8 T0.1,Neural Bot genomes/checkpoint_gen200.pkl,2,0,0,19,1.721240758895874,Other,NeuralBot
gemini-flash-2.0-thinking P4,gpt4o P8 T0.1,0,2,0,59,5.6684348583221436,Other,Other
o3-mini-high-search I4000,same.dev P1,0,2,0,43,6.9860265254974365,Other,Other
o3-mini-high P1,Negamax3 P6,0,2,0,49,0.44451260566711426,Other,Negamax3
r1 T1,Negamax2 P8,0,2,0,33,22.006766080856323,Other,Negamax2
gemini-flash-2.0 P2,Negamax5 P1,2,0,0,33,0.048836469650268555,Other,Negamax5
LeChat P2,Negamax5B P8 T0.25,0,2,0,61,1.5597808361053467,Other,Negamax5B
LeChat P8,Negamax5 P6 T0.1,1,1,0,80,8.454113960266113,Other,Negamax5
gemini-pro-2.0 P4,Negamax5B P8 T0.25,0,1,1,81,2.947138786315918,Other,Negamax5B
gemini-flash-2.0 P4,Negamax5 P6 T0.025,1,0,1,65,0.7315518856048584,Other,Negamax5
LeChat P4,Negamax4 P10 T0.1,1,1,0,72,15.92511534690857,Other,Negamax4
gemini-flash-2.0 P6,Negamax5 P8 T0.01,0,2,0,47,6.192782402038574,Other,Negamax5
gemini-flash-2.0 P1,o3-mini-high P6,0,2,0,17,1.3326435089111328,Other,Other
gemini-pro-2.0 P4,Negamax5 P4,2,0,0,59,0.6419539451599121,Other,Negamax5
claude3.7-sonnet P8,Negamax4 P10 T0.25,1,1,0,62,47.87565088272095,Other,Negamax4
claude3.7-sonnet-thinking P1,Negamax5B P10 T0.01,0,1,1,73,10.08077359199524,Other,Negamax5B
gpt4o P10,Negamax5 P12 T0.25,2,0,0,59,54.01258993148804,Other,Negamax5
same.dev P2,Negamax2 P4,1,1,0,46,0.042856454849243164,Other,Negamax2
r1 T0.1,Negamax5 P8 T0.25,0,2,0,33,17.415232181549072,Other,Negamax5
gpt4o P10,Negamax5 P8 T0.025,2,0,0,47,12.894359350204468,Other,Negamax5
claude3.7-sonnet-thinking P8,Negamax3 P1,2,0,0,23,8.180729389190674,Other,Negamax3
claude3.7-sonnet P6,gpt4o P10 T0.01,1,1,0,60,14.604636430740356,Other,Other
same.dev P1,Negamax5 P10 T0.25,1,1,0,40,5.677004337310791,Other,Negamax5
o3-mini-high-search I3000,Gemma3 P8,1,1,0,68,33.50140738487244,Other,Other
gemini-flash-2.0 P4,Negamax P4,2,0,0,53,0.5641114711761475,Other,Negamax
QwQ P6,Negamax4 P2,2,0,0,47,20.04244065284729,Other,Negamax4
same.dev P4,Negamax5B P1,2,0,0,33,0.29999613761901855,Other,Negamax5B
r1 T1,Negamax3 P4,0,2,0,49,24.055014848709106,Other,Negamax3
same.dev P8,Negamax4 P6 T0.01,1,0,1,81,15.547481775283813,Other,Negamax4
LeChat P4,o3-mini-high-search I6000,2,0,0,31,6.64376974105835,Other,Other
claude3.7-sonnet-thinking P8,Gemma3 P1,2,0,0,31,10.592658996582031,Other,Other
claude3.7-sonnet-thinking P4,Negamax5B P4,1,0,1,78,1.3724079132080078,Other,Negamax5B
same.dev P8,gemini-flash-2.0-thinking P8,1,1,0,40,20.597583770751953,Other,Other
gpt4o P2,Negamax5B P1,1,1,0,26,0.3707597255706787,Other,Negamax5B
gpt4o P6 T0.025,Neural Bot genomes/winner5_gen300.pkl,2,0,0,29,0.687699556350708,Other,NeuralBot
claude3.7-sonnet P4,Neural Bot genomes/winner9_gen800.pkl,2,0,0,25,2.890329122543335,Other,NeuralBot
LeChat P8,Negamax4 P2,2,0,0,41,6.4314796924591064,Other,Negamax4
LeChat P10,gpt4o P6 T0.25,0,2,0,69,23.852691888809204,Other,Other
QwQ P2,Negamax5B P4 T0.25,1,1,0,58,0.17341971397399902,Other,Negamax5B
o3-mini-high P4,Negamax5B P4 T0.1,1,1,0,66,0.8960022926330566,Other,Negamax5B
gpt4o P12 T0.1,Neural Bot winner_gen1000.pkl,2,0,0,35,55.127384662628174,Other,NeuralBot
Gemma3 P6,Negamax2 P8,0,2,0,39,10.97238802909851,Other,Negamax2
o1 P8,Negamax4 P10 T0.025,1,1,0,56,78.50563931465149,Other,Negamax4
Gemma3 P4,Negamax5 P10 T0.01,0,2,0,45,11.668060064315796,Other,Negamax5
gpt4o P4 T0.1,Negamax4 P4 T0.025,1,0,1,69,3.812243938446045,Other,Negamax4
gpt4o P4 T0.025,Negamax5 P10,2,0,0,67,10.777936458587646,Other,Negamax5
LeChat P4,Negamax5B P10 T0.25,0,1,1,58,13.970357179641724,Other,Negamax5B
same.dev P6,gpt4o P8 T0.01,1,1,0,60,5.26837158203125,Other,Other
gpt4o P10,Negamax5B P4 T0.1,0,1,1,82,7.971327066421509,Other,Negamax5B
gpt4o P10 T0.025,QwQ P6,0,2,0,75,28.80611824989319,Other,Other
claude3.7-sonnet P2,Neural Bot genomes/winner7_gen900.pkl,2,0,0,25,3.3089287281036377,Other,NeuralBot
QwQ P6,Neural Bot winner.pkl,2,0,0,17,5.850423574447632,Other,NeuralBot
o3-mini-high-search I2000,Negamax5 P4 T0.25,0,2,0,35,7.026488542556763,Other,Negamax5
claude3.7-sonnet-thinking P6,o3-mini-high-search I6000,2,0,0,19,7.397248268127441,Other,Other
gemini-flash-2.0-thinking P8,Negamax4 P6 T0.1,2,0,0,47,13.737034797668457,Other,Negamax4
same.dev P6,LeChat P6,2,0,0,71,3.862076997756958,Other,Other
gpt4o P12 T0.025,Negamax5 P4,1,1,0,36,18.920689344406128,Other,Negamax5
gpt4o P10 T0.01,Negamax4 P8 T0.01,2,0,0,57,8.932111740112305,Other,Negamax4
r1 T0.025,Negamax5 P12 T0.25,0,2,0,39,96.10610938072205,Other,Negamax5
r1 T0.1,Negamax5B P4,0,1,1,61,30.043975591659546,Other,Negamax5B
o3-mini-high-search I4000,Negamax5B P4 T0.25,0,2,0,31,5.438999891281128,Other,Negamax5B
gpt4o P6 T0.1,Gemma3 P4,2,0,0,41,3.379890203475952,Other,Other
gpt4o P6 T0.25,Neural Bot winner_gen1000.pkl,1,1,0,32,4.810104608535767,Other,NeuralBot
gpt4o P4 T0.1,Negamax5B P10 T0.025,0,0,2,84,13.081428527832031,Other,Negamax5B
gemini-pro-2.0 P4,Neural Bot winner_gen200.pkl,2,0,0,21,0.2890329360961914,Other,NeuralBot
QwQ P1,Negamax5B P4 T0.01,0,1,1,58,0.06677651405334473,Other,Negamax5B
gemini-pro-2.0 P4,Negamax P6,2,0,0,51,7.493127107620239,Other,Negamax
QwQ P6,Negamax5 P4 T0.1,2,0,0,67,21.375675678253174,Other,Negamax5
gpt4o P6,o3-mini-high-search I1000,2,0,0,31,7.162235736846924,Other,Other
same.dev P4,Neural Bot genomes/winner8.pkl,2,0,0,35,0.37275242805480957,Other,NeuralBot
LeChat P8,gpt4o P12 T0.25,1,1,0,58,82.6175787448883,Other,Other
gemini-flash-2.0 P8,Neural Bot genomes/winner6_gen200.pkl,0,2,0,27,8.417035818099976,Other,NeuralBot
LeChat P2,Negamax5 P10 T0.25,1,1,0,72,28.925413131713867,Other,Negamax5
QwQ P4,Negamax5B P2,1,1,0,46,1.6355273723602295,Other,Negamax5B
gemini-flash-2.0-thinking P1,gpt4o P10 T0.1,0,2,0,35,6.805229425430298,Other,Other
o1 P2,Negamax P1,2,0,0,17,0.013953447341918945,Other,Negamax
same.dev P1,Negamax3 P8,0,2,0,37,4.328517436981201,Other,Negamax3
gpt4o P8,QwQ P4,0,2,0,69,4.59263277053833,Other,Other
Gemma3 P2,Negamax5B P4,0,2,0,43,0.0877065658569336,Other,Negamax5B
o1 P8,Negamax4 P10,1,0,1,63,72.72968745231628,Other,Negamax4
r1 T0.025,claude3.7-sonnet P2,0,2,0,27,17.166758060455322,Other,Other
gpt4o P4 T0.1,Negamax5 P4 T0.01,2,0,0,75,4.059417009353638,Other,Negamax5
claude3.7-sonnet-thinking P6,gpt4o P4 T0.1,1,1,0,56,9.238089323043823,Other,Other
gpt4o P8,Negamax4 P6 T0.1,1,1,0,68,2.2614336013793945,Other,Negamax4
QwQ P4,Neural Bot winner_1gen1500.pkl,2,0,0,31,2.0351905822753906,Other,NeuralBot
o3-mini-high-search I1000,r1 T0.01,1,1,0,36,24.18328094482422,Other,Other
o1 P1,Neural Bot genomes/winner6_gen200.pkl,2,0,0,61,0.03787350654602051,Other,NeuralBot
gpt4o P10 T0.1,Negamax5B P10,1,0,1,81,15.487377643585205,Other,Negamax5B
gemini-pro-2.0 P6,Negamax4 P8 T0.1,2,0,0,51,10.44804072380066,Other,Negamax4
r1 T1,gpt4o P8 T0.01,0,2,0,51,26.26052689552307,Other,Other
gemini-flash-2.0 P1,o3-mini-high-search I5000,0,2,0,67,12.784907102584839,Other,Other
claude3.7-sonnet P12,Neural Bot genomes/winner3_gen1000.pkl,2,0,0,27,4.834509372711182,Other,NeuralBot
gemini-flash-2.0 P1,Negamax4 P4 T0.1,0,2,0,31,0.03288984298706055,Other,Negamax4
o3-mini-high-search I6000,Negamax5B P8 T0.25,0,2,0,45,9.13711142539978,Other,Negamax5B
claude3.7-sonnet P4,Negamax4 P4 T0.25,2,0,0,43,6.740132570266724,Other,Negamax4
o3-mini-high-search I1000,gemini-pro-2.0 P8,0,2,0,15,8.805222034454346,Other,Other
claude3.7-sonnet-thinking P8,Neural Bot genomes/winner9_gen800.pkl,2,0,0,21,8.021843910217285,Other,NeuralBot
claude3.7-sonnet-thinking P1,Neural Bot winner_gen700.pkl,2,0,0,17,0.024916410446166992,Other,NeuralBot
o3-mini-high-search I3000,gpt4o P12 T0.025,0,2,0,35,36.082152128219604,Other,Other
gpt4o P2,Negamax4 P4 T0.25,1,1,0,50,0.8272318840026855,Other,Negamax4
r1 T0.025,Negamax4 P10 T0.1,0,2,0,35,47.33858919143677,Other,Negamax4
gemini-pro-2.0 P8,Negamax4 P10 T0.025,1,0,1,76,107.94819068908691,Other,Negamax4
Gemma3 P4,Negamax5 P8 T0.1,0,2,0,31,1.7770543098449707,Other,Negamax5
r1 T0.1,gpt4o P10 T0.01,0,2,0,35,21.967182159423828,Other,Other
gpt4o P4 T0.25,gemini-pro-2.0 P1,2,0,0,23,4.495956182479858,Other,Other
r1 T0.025,Negamax5B P12 T0.1,0,2,0,41,63.8846275806427,Other,Negamax5B
gpt4o P6 T0.025,Negamax5 P2,2,0,0,49,0.9430966377258301,Other,Negamax5
Gemma3 P8,Negamax2 P1,2,0,0,33,14.948917627334595,Other,Negamax2
QwQ P2,Negamax5 P4,2,0,0,49,0.27507972717285156,Other,Negamax5
gemini-pro-2.0 P1,Negamax5 P12 T0.1,0,2,0,37,44.9357795715332,Other,Negamax5
QwQ P1,Negamax5B P10 T0.25,0,1,1,69,9.252293586730957,Other,Negamax5B
LeChat P2,gpt4o P12 T0.025,1,1,0,28,21.691356420516968,Other,Other
r1 T0.1,Negamax4 P6 T0.1,0,2,0,27,13.205067157745361,Other,Negamax4
gpt4o P12,gpt4o P10 T0.25,0,2,0,55,44.23013997077942,Other,Other
gpt4o P8 T0.025,Negamax4 P10,1,1,0,64,48.43905687332153,Other,Negamax4
gpt4o P8 T0.025,Negamax5B P4 T0.25,0,0,2,84,1.9594430923461914,Other,Negamax5B
gemini-flash-2.0 P2,Neural Bot genomes/checkpoint_gen100.pkl,2,0,0,21,0.03488326072692871,Other,NeuralBot
claude3.7-sonnet-thinking P8,Negamax4 P8 T0.025,2,0,0,53,20.519083261489868,Other,Negamax4
gemini-pro-2.0 P1,Neural Bot winner_1gen1500.pkl,2,0,0,17,0.01793980598449707,Other,NeuralBot
LeChat P8,Negamax2 P1,2,0,0,33,4.403266668319702,Other,Negamax2
gpt4o P8 T0.025,Negamax5 P10 T0.25,2,0,0,57,10.925442695617676,Other,Negamax5
gpt4o P8 T0.025,gpt4o P12 T0.025,2,0,0,67,37.78151798248291,Other,Other
o1 P1,Negamax2 P6,0,1,1,81,0.6109554767608643,Other,Negamax2
o3-mini-high P1,Negamax5 P12 T0.1,0,2,0,47,41.11954855918884,Other,Negamax5
LeChat P6,Negamax4 P4 T0.025,2,0,0,59,1.890674114227295,Other,Negamax4
r1 T0.25,Negamax4 P2,0,2,0,21,10.0065176486969,Other,Negamax4
gemini-pro-2.0 P8,Neural Bot winner_gen700.pkl,2,0,0,17,8.6460702419281,Other,NeuralBot
LeChat P8,Negamax5 P12,0,0,2,84,93.27354264259338,Other,Negamax5
gpt4o P6 T0.025,o3-mini-high-search I2000,2,0,0,31,7.303561210632324,Other,Other
gpt4o P10 T0.1,Negamax5 P8,1,1,0,60,11.941044569015503,Other,Negamax5
same.dev P6,Neural Bot genomes/winner_gen100.pkl,2,0,0,39,0.6079657077789307,Other,NeuralBot
gemini-flash-2.0-thinking P2,Negamax5 P4 T0.1,1,0,1,59,0.10564637184143066,Other,Negamax5
same.dev P2,Negamax3 P8,0,2,0,37,4.391797780990601,Other,Negamax3
o1 P6,gpt4o P12 T0.25,0,2,0,71,51.014930725097656,Other,Other
o3-mini-high P2,Negamax4 P8 T0.01,1,0,1,80,5.30474328994751,Other,Negamax4
gpt4o P4,Negamax4 P4 T0.01,2,0,0,65,0.895005464553833,Other,Negamax4
gemini-flash-2.0 P6,claude3.7-sonnet P4,0,2,0,27,6.177822828292847,Other,Other
gpt4o P12 T0.025,Negamax5B P6 T0.01,0,2,0,55,22.964904069900513,Other,Negamax5B
claude3.7-sonnet-thinking P8,Negamax5B P10 T0.01,1,0,1,81,27.007376670837402,Other,Negamax5B
gemini-pro-2.0 P2,same.dev P2,2,0,0,27,0.02890300750732422,Other,Other
gpt4o P12 T0.01,Negamax4 P10 T0.1,0,2,0,39,61.12809181213379,Other,Negamax4
gpt4o P1,Neural Bot genomes/winner_gen100.pkl,1,1,0,22,0.30298590660095215,Other,NeuralBot
o3-mini-high P6,Negamax5B P12 T0.01,2,0,0,67,54.32485580444336,Other,Negamax5B
